Date,Tmax_C,Tmin_C,Humidity_pct,Pressure_kPa,WindSpeed_mps,DewPoint_C,SolarRadiation_Wm2,PRECTOTCORR,Division
19810204,27.65,11.82,51.69,101.5,1.89,7.65,,0.0,Khulna
19810205,28.96,12.71,47.39,101.57,1.53,7.99,,0.0,Khulna
19810206,30.86,14.7,45.69,101.6,1.31,8.71,,0.0,Khulna
19810207,32.77,16.87,42.78,101.32,1.19,9.48,,0.0,Khulna
19810208,32.38,15.07,55.65,101.18,1.42,12.33,,0.0,Khulna
19810209,31.21,15.39,58.32,101.25,1.95,12.47,,1.14,Khulna
19810210,22.8,12.37,78.91,101.23,1.94,14.24,,11.77,Khulna
19810211,26.0,9.9,64.34,101.13,1.59,9.51,,0.34,Khulna
19810212,27.04,12.69,48.18,101.16,1.06,6.89,,0.4,Khulna
19810213,28.08,13.1,47.35,101.1,1.03,7.83,,0.0,Khulna
19810214,29.77,13.58,49.06,101.12,1.25,8.67,,0.0,Khulna
19810215,31.95,13.93,43.37,101.01,1.54,8.28,,0.0,Khulna
19810216,33.05,14.02,52.39,101.12,1.83,10.84,,0.0,Khulna
19810217,33.31,15.92,51.06,101.12,1.76,11.64,,0.0,Khulna
19810218,32.14,14.4,44.13,101.13,2.01,7.33,,0.0,Khulna
19810219,31.75,12.25,40.84,101.18,1.92,5.25,,0.0,Khulna
19810220,31.48,12.78,38.89,101.18,1.61,5.75,,0.0,Khulna
19810221,32.4,13.96,37.99,101.13,1.42,5.93,,0.0,Khulna
19810222,32.58,12.93,42.27,101.14,1.83,6.25,,0.0,Khulna
19810223,33.19,14.36,36.05,101.25,1.38,5.23,,0.0,Khulna
19810224,33.8,14.19,34.85,101.24,1.57,5.54,,0.0,Khulna
19810225,35.28,14.78,41.2,101.14,1.65,8.73,,0.0,Khulna
19810226,36.94,16.72,49.79,101.02,1.9,12.24,,0.0,Khulna
19810227,36.48,18.2,45.41,101.02,1.81,11.15,,0.0,Khulna
19810228,37.36,17.93,41.3,101.05,1.84,10.14,,0.0,Khulna
19810301,37.25,19.85,61.48,101.05,2.88,17.43,,0.71,Khulna
19810302,36.81,20.63,54.03,101.1,1.79,14.35,,0.0,Khulna
19810303,35.46,17.84,35.85,101.35,1.77,6.48,,0.0,Khulna
19810304,34.92,16.97,25.23,101.5,1.46,2.3,,0.0,Khulna
19810305,34.37,17.58,26.23,101.46,1.01,3.37,,0.0,Khulna
19810306,35.22,16.66,40.61,101.45,1.24,9.85,,0.02,Khulna
19810307,36.25,19.27,49.89,101.38,2.02,13.47,,0.0,Khulna
19810308,38.53,19.37,48.98,101.06,2.77,13.83,,0.0,Khulna
19810309,38.45,20.63,50.35,101.1,1.64,14.82,,0.06,Khulna
19810310,32.58,20.86,42.83,101.25,1.72,12.07,,0.94,Khulna
19810311,37.49,18.99,51.28,101.13,2.34,14.61,,1.22,Khulna
19810312,35.43,20.88,57.27,101.2,1.61,17.05,,2.42,Khulna
19810313,30.61,22.03,68.18,101.38,1.08,18.51,,29.21,Khulna
19810314,33.01,19.62,58.53,101.45,1.08,16.06,,0.05,Khulna
19810315,34.0,19.72,55.32,101.46,0.98,15.95,,0.98,Khulna
19810316,34.2,20.36,52.06,101.2,2.25,14.79,,0.0,Khulna
19810317,33.58,18.15,53.38,100.88,2.18,14.08,,0.0,Khulna
19810318,35.7,19.06,52.49,100.78,2.06,13.75,,0.03,Khulna
19810319,36.63,17.69,46.52,100.83,1.8,11.78,,0.0,Khulna
19810320,37.28,20.08,59.18,100.79,2.34,17.74,,0.0,Khulna
19810321,31.59,22.65,69.34,100.85,1.6,19.85,,0.06,Khulna
19810322,36.75,22.19,56.24,100.53,2.02,17.38,,0.02,Khulna
19810323,35.82,22.05,60.7,100.41,2.03,18.79,,1.17,Khulna
19810324,36.59,22.55,55.81,100.61,1.23,17.81,,1.72,Khulna
19810325,33.41,21.78,68.64,100.82,2.29,19.44,,9.39,Khulna
19810326,31.47,19.63,64.31,100.82,0.86,17.23,,0.55,Khulna
19810327,33.16,19.26,64.11,100.71,2.73,17.44,,4.86,Khulna
19810328,33.13,19.53,69.81,100.82,2.22,19.14,,5.53,Khulna
19810329,33.21,20.86,73.6,100.97,1.94,20.88,,7.52,Khulna
19810330,34.44,21.48,69.99,100.89,1.9,20.63,,3.05,Khulna
19810331,34.05,22.9,74.68,100.63,2.7,21.93,,8.56,Khulna
19810401,34.92,22.42,70.81,100.52,3.47,20.98,,2.5,Khulna
19810402,36.83,22.41,66.28,100.74,2.14,20.39,,0.68,Khulna
19810403,37.19,22.58,66.79,100.69,3.44,21.18,,0.36,Khulna
19810404,38.13,24.28,68.52,100.4,4.07,22.53,,1.18,Khulna
19810405,40.4,24.91,59.88,100.25,3.31,19.26,,0.43,Khulna
19810406,39.64,22.7,49.54,100.47,2.18,13.27,,0.05,Khulna
19810407,39.14,18.38,43.81,100.55,1.57,10.03,,0.0,Khulna
19810408,38.56,18.68,49.57,100.58,2.27,12.24,,0.0,Khulna
19810409,39.29,20.08,53.37,100.48,2.91,15.05,,0.0,Khulna
19810410,40.38,22.69,57.42,100.36,3.55,17.24,,0.0,Khulna
19810411,39.5,23.2,61.24,100.45,4.22,19.43,,0.54,Khulna
19810412,37.91,23.0,64.49,100.51,3.95,20.56,,1.88,Khulna
19810413,37.07,23.37,63.48,100.65,1.48,20.83,,3.2,Khulna
19810414,38.47,24.77,58.05,100.58,2.32,20.58,,0.02,Khulna
19810415,36.57,24.85,65.07,100.68,2.55,21.6,,4.88,Khulna
19810416,34.63,24.62,73.69,100.54,1.92,23.16,,15.77,Khulna
19810417,34.28,24.11,76.11,100.45,3.24,23.32,,13.58,Khulna
19810418,35.91,24.7,73.56,100.54,3.52,23.4,,5.53,Khulna
19810419,32.27,24.9,83.69,100.73,3.29,24.59,,54.01,Khulna
19810420,33.4,23.44,74.48,100.75,1.07,22.16,,7.89,Khulna
19810421,33.85,20.98,67.81,100.7,1.0,20.12,,0.73,Khulna
19810422,35.04,22.49,70.06,100.68,1.81,21.64,,1.46,Khulna
19810423,33.62,23.96,75.69,100.82,2.03,22.87,,0.11,Khulna
19810424,32.45,23.72,78.2,100.95,1.87,23.11,,0.12,Khulna
19810425,36.17,23.12,67.3,100.92,0.96,20.81,,0.14,Khulna
19810426,37.61,22.25,63.7,100.84,1.7,20.51,,0.1,Khulna
19810427,37.81,22.52,61.89,100.86,2.56,19.97,,0.02,Khulna
19810428,38.11,22.48,63.97,100.78,2.49,20.83,,0.0,Khulna
19810429,37.73,23.75,65.96,100.61,2.6,21.83,,1.75,Khulna
19810430,37.82,24.46,66.46,100.73,2.21,22.34,,1.72,Khulna
19810501,39.4,25.17,60.06,100.79,2.79,21.06,,0.49,Khulna
19810502,38.11,24.71,62.98,100.77,3.19,21.31,,3.75,Khulna
19810503,35.7,23.66,66.11,100.8,0.66,21.24,,12.36,Khulna
19810504,34.31,23.99,67.29,100.82,1.63,21.23,,4.72,Khulna
19810505,35.78,23.41,64.2,100.77,1.91,20.19,,2.55,Khulna
19810506,32.94,23.28,68.09,100.74,2.41,20.34,,13.21,Khulna
19810507,29.8,22.72,74.15,100.71,2.01,20.78,,11.68,Khulna
19810508,29.58,22.92,82.52,100.61,2.26,22.58,,3.43,Khulna
19810509,31.87,24.6,78.18,100.47,2.33,23.55,,5.56,Khulna
19810510,33.06,24.89,80.88,100.34,1.76,24.5,,11.85,Khulna
19810511,34.28,25.36,74.38,100.35,2.18,23.52,,2.42,Khulna
19810512,35.36,24.47,71.07,100.23,2.39,23.11,,5.23,Khulna
19810513,36.99,24.05,69.58,100.12,2.87,22.99,,2.33,Khulna
19810514,37.73,25.04,68.59,100.24,2.29,23.28,,0.5,Khulna
19810515,38.24,25.73,70.45,100.07,3.15,24.19,,0.6,Khulna
19810516,37.37,26.17,72.14,100.06,3.65,24.54,,2.57,Khulna
19810517,36.64,26.33,75.2,100.13,3.51,24.87,,13.81,Khulna
19810518,33.43,25.5,80.51,100.22,1.87,25.08,,32.02,Khulna
19810519,35.57,25.06,74.83,100.09,1.74,24.61,,0.22,Khulna
19810520,36.44,25.85,72.78,100.1,2.38,24.3,,0.81,Khulna
19810521,35.77,25.55,72.66,100.23,2.96,23.8,,2.5,Khulna
19810522,33.99,25.36,77.72,100.32,2.26,24.52,,1.76,Khulna
19810523,35.67,25.16,72.75,100.24,1.56,24.06,,0.85,Khulna
19810524,34.64,25.49,75.34,100.19,2.31,24.19,,0.28,Khulna
19810525,36.16,25.95,73.55,100.33,2.59,24.01,,7.44,Khulna
19810526,33.69,25.64,80.52,100.48,2.62,24.75,,30.11,Khulna
19810527,33.07,25.29,82.95,100.41,2.88,25.31,,14.48,Khulna
19810528,32.55,26.03,86.41,100.25,3.69,25.89,,32.57,Khulna
19810529,32.62,25.54,83.47,100.34,3.58,25.35,,11.01,Khulna
19810530,31.75,25.72,87.52,100.31,3.24,26.0,,61.13,Khulna
19810531,31.37,26.03,88.78,100.27,2.54,26.28,,10.78,Khulna
19810601,30.81,25.98,89.14,100.18,1.9,26.03,,7.45,Khulna
19810602,31.68,25.3,83.15,100.04,1.15,25.3,,1.71,Khulna
19810603,34.02,25.62,79.43,99.9,1.31,25.37,,2.03,Khulna
19810604,33.94,26.37,84.56,99.77,2.87,26.81,,2.76,Khulna
19810605,33.7,26.35,83.89,99.9,3.76,26.05,,8.08,Khulna
19810606,34.46,26.23,84.05,99.92,3.22,26.47,,2.35,Khulna
19810607,33.34,25.51,83.74,99.98,2.23,25.68,,2.77,Khulna
19810608,32.24,25.18,81.71,100.04,1.49,24.57,,0.58,Khulna
19810609,33.0,23.94,81.0,100.08,2.04,24.38,,0.08,Khulna
19810610,32.06,25.5,84.78,100.0,1.94,25.6,,1.47,Khulna
19810611,34.65,25.22,77.42,99.96,1.39,24.9,,0.39,Khulna
19810612,35.22,25.31,77.1,99.82,1.85,25.14,,0.5,Khulna
19810613,35.1,25.98,80.61,99.57,2.01,26.31,,3.57,Khulna
19810614,33.74,26.36,85.21,99.55,1.73,26.82,,4.18,Khulna
19810615,32.68,26.42,85.76,99.75,1.99,26.47,,5.0,Khulna
19810616,32.12,25.64,82.86,99.85,2.33,25.0,,0.46,Khulna
19810617,33.32,25.14,79.42,99.84,3.19,24.36,,5.55,Khulna
19810618,32.45,24.88,81.69,99.93,2.84,24.66,,6.83,Khulna
19810619,33.86,24.95,81.71,99.76,2.33,25.49,,7.96,Khulna
19810620,31.0,25.89,89.76,99.47,3.77,26.11,,12.11,Khulna
19810621,31.73,25.92,86.86,99.56,4.36,25.84,,20.16,Khulna
19810622,31.16,26.4,88.31,99.72,3.99,26.22,,18.91,Khulna
19810623,32.11,26.27,87.04,99.96,3.6,26.11,,5.71,Khulna
19810624,32.58,25.98,85.41,100.07,3.27,26.0,,9.44,Khulna
19810625,32.13,25.63,83.82,100.26,2.93,25.2,,9.41,Khulna
19810626,32.21,25.31,85.58,100.15,3.38,25.46,,11.71,Khulna
19810627,32.59,25.26,83.62,100.25,3.37,25.24,,2.28,Khulna
19810628,31.22,26.08,87.24,100.36,2.83,25.93,,0.63,Khulna
19810629,29.78,25.93,90.52,100.2,2.52,25.97,,2.56,Khulna
19810630,32.67,25.89,85.95,99.87,2.73,26.22,,3.26,Khulna
19810701,30.05,26.16,91.1,99.75,3.47,26.14,,23.09,Khulna
19810702,31.88,25.71,87.03,99.86,4.09,25.75,,20.73,Khulna
19810703,31.47,26.15,87.09,99.94,3.21,26.0,,16.79,Khulna
19810704,32.3,26.19,85.68,99.89,2.34,26.0,,12.79,Khulna
19810705,32.7,25.92,85.68,99.73,1.53,25.99,,6.08,Khulna
19810706,31.93,24.96,87.24,99.7,3.03,25.61,,7.58,Khulna
19810707,31.8,24.89,86.98,99.84,2.19,25.5,,13.53,Khulna
19810708,32.22,25.42,87.32,99.9,2.56,25.84,,12.26,Khulna
19810709,31.79,25.51,86.87,99.91,2.47,25.87,,24.17,Khulna
19810710,32.52,25.5,86.0,99.83,2.01,25.98,,9.11,Khulna
19810711,32.29,25.7,87.37,99.77,1.91,26.16,,5.01,Khulna
19810712,32.87,25.56,86.72,99.76,2.96,26.05,,2.26,Khulna
19810713,32.69,26.15,86.85,99.94,3.49,26.22,,4.53,Khulna
19810714,31.6,26.39,87.93,100.0,3.29,26.17,,5.6,Khulna
19810715,32.47,26.13,87.79,100.01,2.69,26.42,,4.44,Khulna
19810716,30.09,26.34,92.37,100.04,2.38,26.58,,8.5,Khulna
19810717,29.67,25.56,91.61,100.13,2.93,25.88,,24.76,Khulna
19810718,28.97,25.74,91.77,100.09,2.06,25.63,,23.05,Khulna
19810719,29.24,25.43,92.51,100.03,1.96,25.69,,15.75,Khulna
19810720,32.53,24.65,85.31,99.99,1.18,25.68,,5.13,Khulna
19810721,31.73,26.0,88.34,100.01,1.45,26.49,,2.18,Khulna
19810722,31.38,25.32,89.21,100.0,1.8,25.97,,17.63,Khulna
19810723,31.75,25.01,88.23,100.01,3.18,25.75,,12.49,Khulna
19810724,31.13,25.33,88.65,100.2,1.96,25.94,,1.04,Khulna
19810725,31.7,25.37,87.76,100.26,2.19,26.11,,4.28,Khulna
19810726,30.65,26.02,90.75,100.36,2.81,26.28,,13.73,Khulna
19810727,30.35,26.07,92.35,100.35,2.92,26.4,,25.85,Khulna
19810728,32.36,25.63,87.65,100.34,2.79,26.13,,3.16,Khulna
19810729,31.81,25.8,89.49,100.31,3.08,26.34,,5.65,Khulna
19810730,30.33,25.56,92.8,100.11,2.85,26.44,,17.41,Khulna
19810731,30.38,25.59,91.73,99.91,1.61,26.27,,13.12,Khulna
19810801,31.76,25.44,87.73,99.86,2.21,25.8,,4.78,Khulna
19810802,30.0,24.93,89.72,100.06,2.28,25.45,,4.94,Khulna
19810803,31.42,25.57,89.58,100.11,3.04,26.04,,6.15,Khulna
19810804,30.93,25.56,89.4,99.91,3.17,25.95,,9.3,Khulna
19810805,31.89,25.75,89.76,99.7,2.97,26.4,,7.82,Khulna
19810806,32.25,25.94,88.09,99.71,2.54,26.35,,1.49,Khulna
19810807,31.56,25.69,88.55,99.74,3.7,26.0,,2.71,Khulna
19810808,31.62,26.06,87.7,99.86,4.78,25.96,,5.23,Khulna
19810809,30.44,25.73,91.03,100.11,3.02,25.99,,11.33,Khulna
19810810,32.55,25.35,87.61,100.07,2.41,26.08,,11.38,Khulna
19810811,32.5,26.04,86.3,99.97,2.02,26.4,,1.77,Khulna
19810812,30.28,26.4,91.07,99.68,1.7,26.44,,1.78,Khulna
19810813,31.93,25.64,89.22,99.58,1.55,26.38,,19.06,Khulna
19810814,32.12,26.01,89.41,99.69,3.71,26.61,,18.13,Khulna
19810815,31.37,25.49,89.03,99.99,3.72,25.95,,5.38,Khulna
19810816,31.72,25.16,87.84,100.17,3.06,25.66,,5.99,Khulna
19810817,32.01,25.55,88.3,100.08,2.82,26.05,,9.17,Khulna
19810818,32.24,25.87,88.81,99.92,2.09,26.66,,4.29,Khulna
19810819,32.8,26.04,88.59,99.81,2.13,27.04,,11.94,Khulna
19810820,31.02,26.65,91.4,99.82,1.46,26.97,,22.6,Khulna
19810821,30.4,25.76,91.43,99.78,1.41,26.39,,11.51,Khulna
19810822,31.06,25.46,90.25,99.72,2.39,26.22,,5.99,Khulna
19810823,29.89,26.11,91.07,100.03,3.52,25.83,,9.99,Khulna
19810824,29.98,25.66,89.42,100.21,3.14,25.5,,5.23,Khulna
19810825,31.51,25.5,88.32,100.18,3.02,25.86,,3.91,Khulna
19810826,31.76,25.0,85.82,100.26,2.07,25.41,,7.52,Khulna
19810827,29.87,25.33,89.81,100.16,2.88,25.47,,3.21,Khulna
19810828,31.58,25.37,88.27,99.99,1.91,25.75,,12.46,Khulna
19810829,31.12,25.4,88.57,100.01,1.48,25.49,,2.39,Khulna
19810830,32.33,24.58,87.05,100.06,1.81,25.67,,0.29,Khulna
19810831,31.46,25.06,89.45,100.04,1.81,26.38,,1.64,Khulna
19810901,32.08,26.05,88.97,100.18,2.24,26.55,,13.24,Khulna
19810902,30.23,25.93,92.15,100.3,2.15,26.44,,25.01,Khulna
19810903,31.56,25.5,90.1,100.31,2.23,26.13,,22.62,Khulna
19810904,31.04,25.47,90.34,100.25,2.26,25.99,,24.07,Khulna
19810905,31.94,25.4,89.96,100.27,2.16,26.22,,0.98,Khulna
19810906,28.78,25.68,94.04,100.34,1.68,25.79,,6.73,Khulna
19810907,29.16,25.07,93.4,100.38,1.91,25.73,,8.8,Khulna
19810908,29.13,25.01,93.37,100.49,2.09,25.72,,1.23,Khulna
19810909,29.33,25.79,93.57,100.62,2.3,25.93,,12.62,Khulna
19810910,29.87,24.98,91.44,100.75,2.13,25.53,,13.97,Khulna
19810911,30.95,25.06,90.27,100.66,2.8,25.71,,4.0,Khulna
19810912,29.84,25.07,90.9,100.69,2.68,25.4,,1.37,Khulna
19810913,28.98,24.97,91.72,100.83,1.81,25.19,,4.04,Khulna
19810914,29.13,24.68,90.5,100.92,1.2,24.79,,2.21,Khulna
19810915,31.32,23.84,86.33,100.92,1.16,24.73,,1.59,Khulna
19810916,31.94,23.94,83.33,100.92,0.93,24.24,,0.49,Khulna
19810917,32.58,23.92,78.79,100.86,0.82,23.92,,0.07,Khulna
19810918,32.37,24.48,80.61,100.74,0.93,24.55,,0.66,Khulna
19810919,30.51,24.99,81.87,100.63,0.52,24.47,,1.25,Khulna
19810920,30.62,24.87,79.06,100.67,0.7,24.09,,1.53,Khulna
19810921,32.52,24.5,81.1,100.6,0.78,24.92,,0.27,Khulna
19810922,32.25,25.2,83.97,100.47,0.75,25.56,,0.08,Khulna
19810923,32.96,25.07,83.29,100.27,0.78,25.64,,0.05,Khulna
19810924,32.85,25.57,87.49,100.11,1.59,26.41,,0.01,Khulna
19810925,29.32,25.44,92.07,100.35,2.66,25.81,,9.32,Khulna
19810926,29.19,25.13,92.6,100.6,4.07,25.46,,15.9,Khulna
19810927,30.24,25.76,92.35,100.64,2.75,25.99,,6.66,Khulna
19810928,31.05,25.13,89.93,100.53,2.28,25.63,,8.33,Khulna
19810929,30.45,25.04,92.1,100.49,2.33,25.89,,26.09,Khulna
19810930,29.98,25.14,92.78,100.48,1.54,26.01,,27.97,Khulna
19811001,30.58,24.41,88.24,100.48,1.74,24.87,,6.75,Khulna
19811002,31.91,23.9,81.79,100.5,1.33,24.33,,0.37,Khulna
19811003,32.02,24.8,75.38,100.55,0.71,23.25,,0.01,Khulna
19811004,31.99,23.89,78.01,100.53,0.96,23.02,,0.0,Khulna
19811005,31.17,21.96,79.52,100.53,1.33,22.01,,0.0,Khulna
19811006,30.63,20.28,81.28,100.54,1.65,21.24,,0.0,Khulna
19811007,30.69,17.48,75.24,100.62,1.44,18.84,,0.0,Khulna
19811008,30.86,17.68,71.13,100.77,1.01,18.34,,0.0,Khulna
19811009,30.98,19.11,71.46,100.88,0.81,19.35,,0.0,Khulna
19811010,30.98,21.21,76.58,100.73,1.11,20.73,,0.0,Khulna
19811011,31.26,19.42,68.99,100.79,0.83,18.92,,0.0,Khulna
19811012,32.02,20.5,68.75,100.98,0.78,20.26,,0.11,Khulna
19811013,31.57,22.3,75.86,101.05,1.14,22.31,,0.02,Khulna
19811014,31.11,23.07,83.57,100.92,1.53,23.72,,0.35,Khulna
19811015,31.22,23.66,84.09,100.87,1.05,23.82,,0.14,Khulna
19811016,30.93,23.31,83.13,100.79,1.06,23.28,,0.44,Khulna
19811017,30.49,21.17,81.4,100.75,1.79,21.4,,0.0,Khulna
19811018,30.46,19.18,73.93,100.74,1.24,19.45,,0.0,Khulna
19811019,30.26,21.72,67.16,100.84,0.56,19.44,,0.0,Khulna
19811020,30.36,21.1,74.28,100.93,0.91,20.17,,0.0,Khulna
19811021,29.99,19.62,70.71,100.88,0.7,18.88,,0.0,Khulna
19811022,30.52,20.39,66.05,100.99,0.78,18.45,,0.0,Khulna
19811023,30.96,20.92,68.33,101.12,1.03,19.38,,0.0,Khulna
19811024,31.18,19.97,73.72,101.28,1.15,20.16,,0.0,Khulna
19811025,31.27,20.51,71.18,101.36,1.02,20.01,,0.0,Khulna
19811026,31.59,21.44,73.46,101.25,0.98,20.57,,0.0,Khulna
19811027,30.97,21.37,78.85,101.18,1.17,21.46,,0.01,Khulna
19811028,31.14,20.65,76.8,101.26,1.4,20.44,,0.0,Khulna
19811029,29.58,19.74,74.05,101.16,1.36,18.79,,0.0,Khulna
19811030,30.36,19.23,71.0,100.97,1.41,17.84,,0.01,Khulna
19811031,30.67,19.21,66.01,100.94,1.16,16.72,,0.0,Khulna
19811101,30.61,18.54,70.54,101.0,1.54,17.46,,0.0,Khulna
19811102,30.82,16.97,69.48,100.9,1.53,16.96,,0.0,Khulna
19811103,32.52,21.38,70.61,100.82,0.93,20.48,,0.0,Khulna
19811104,32.73,22.36,77.38,100.74,1.19,22.61,,0.76,Khulna
19811105,30.65,23.09,81.75,100.81,1.41,22.75,,1.36,Khulna
19811106,30.71,20.09,70.97,101.08,1.87,18.49,,0.42,Khulna
19811107,30.46,18.71,66.71,101.14,1.64,16.04,,0.24,Khulna
19811108,30.4,16.29,69.63,101.02,1.58,16.3,,0.0,Khulna
19811109,30.97,16.36,70.01,101.0,1.29,16.77,,0.0,Khulna
19811110,30.1,17.99,71.15,101.1,0.99,17.23,,0.0,Khulna
19811111,30.46,17.52,69.76,101.18,1.34,16.75,,0.0,Khulna
19811112,31.04,17.0,67.24,101.19,1.45,16.02,,0.0,Khulna
19811113,30.5,17.0,66.98,101.29,1.47,16.05,,0.0,Khulna
19811114,31.18,17.73,67.52,101.33,2.22,16.22,,0.0,Khulna
19811115,29.46,15.54,67.08,101.32,2.26,14.38,,0.0,Khulna
19811116,30.25,14.65,66.1,101.22,1.66,14.47,,0.0,Khulna
19811117,31.48,15.68,62.78,101.11,1.01,14.66,,0.0,Khulna
19811118,31.74,18.32,59.45,101.05,0.72,14.71,,0.0,Khulna
19811119,30.81,16.4,61.42,100.99,1.58,14.11,,0.08,Khulna
19811120,31.39,16.0,61.29,100.91,2.05,13.67,,0.23,Khulna
19811121,30.99,16.33,68.37,100.97,2.37,15.09,,1.27,Khulna
19811122,30.3,13.79,62.54,101.03,1.77,12.43,,0.0,Khulna
19811123,30.41,12.93,58.19,101.05,1.66,10.71,,0.0,Khulna
19811124,29.68,11.99,58.17,101.09,1.56,9.9,,0.0,Khulna
19811125,29.1,11.55,57.19,101.02,1.5,9.43,,0.0,Khulna
19811126,29.64,11.81,55.85,101.16,1.26,9.91,,0.0,Khulna
19811127,30.5,13.23,57.14,101.33,1.21,11.43,,0.0,Khulna
19811128,30.06,14.05,58.0,101.32,1.18,11.53,,0.0,Khulna
19811129,30.62,13.97,59.97,101.36,1.44,11.71,,0.15,Khulna
19811130,29.97,14.88,57.02,101.51,1.53,10.84,,0.0,Khulna
19811201,28.91,13.02,61.98,101.62,1.89,11.45,,0.0,Khulna
19811202,29.69,14.3,56.2,101.6,0.99,11.24,,0.0,Khulna
19811203,30.49,14.58,53.62,101.57,1.18,10.74,,0.0,Khulna
19811204,30.0,13.84,60.69,101.47,1.54,12.25,,0.0,Khulna
19811205,29.58,13.62,60.75,101.49,1.97,11.74,,0.0,Khulna
19811206,30.16,14.04,57.47,101.52,1.52,11.71,,0.0,Khulna
19811207,27.19,16.82,58.66,101.43,0.89,12.81,,0.02,Khulna
19811208,29.03,18.11,64.3,101.33,0.82,15.2,,0.15,Khulna
19811209,30.15,17.28,70.53,101.4,1.62,16.86,,1.1,Khulna
19811210,26.17,20.15,86.95,101.34,3.92,20.12,,47.04,Khulna
19811211,26.3,19.12,89.86,101.08,3.31,20.74,,39.52,Khulna
19811212,26.89,15.71,79.91,101.61,1.49,16.83,,0.0,Khulna
19811213,26.27,14.6,74.09,101.73,1.83,14.4,,0.05,Khulna
19811214,25.15,11.91,70.7,101.65,1.88,11.48,,0.0,Khulna
19811215,25.75,11.01,68.86,101.61,1.68,10.85,,0.0,Khulna
19811216,24.77,9.24,65.7,101.72,1.7,8.84,,0.0,Khulna
19811217,23.74,8.13,60.55,101.76,1.59,6.74,,0.0,Khulna
19811218,24.27,10.98,57.73,101.81,1.57,7.29,,0.0,Khulna
19811219,25.63,9.01,58.8,101.87,1.5,7.18,,0.0,Khulna
19811220,25.44,9.31,53.87,101.83,1.64,6.39,,0.0,Khulna
19811221,25.31,10.42,57.36,101.81,1.47,8.08,,0.0,Khulna
19811222,25.44,11.68,58.14,101.88,1.83,8.8,,0.0,Khulna
19811223,25.28,11.48,64.41,101.76,1.74,10.38,,0.0,Khulna
19811224,22.0,11.82,71.4,101.65,1.54,10.83,,0.0,Khulna
19811225,24.87,9.81,67.21,101.62,1.82,9.86,,0.0,Khulna
19811226,24.77,9.73,64.87,101.63,1.61,8.91,,0.0,Khulna
19811227,25.35,9.03,60.83,101.57,1.69,7.96,,0.0,Khulna
19811228,26.04,9.32,58.91,101.4,1.69,7.74,,0.0,Khulna
19811229,26.18,9.21,56.26,101.35,1.65,7.3,,0.0,Khulna
19811230,26.49,11.3,57.62,101.49,1.61,8.63,,0.0,Khulna
