Date,Tmax_C,Tmin_C,Humidity_pct,Pressure_kPa,WindSpeed_mps,DewPoint_C,SolarRadiation_Wm2,PRECTOTCORR,Division
19810610,33.01,24.68,73.94,98.96,1.24,23.57,,11.34,Sylhet
19810611,33.07,25.14,75.0,98.86,1.46,24.31,,1.26,Sylhet
19810612,33.85,25.04,78.76,98.7,1.42,25.34,,2.69,Sylhet
19810613,31.42,25.67,83.29,98.53,1.12,25.72,,3.76,Sylhet
19810614,34.58,26.24,75.59,98.49,0.86,25.46,,2.42,Sylhet
19810615,31.59,26.33,85.08,98.67,1.19,26.09,,2.08,Sylhet
19810616,31.46,24.84,83.73,98.8,1.4,24.31,,14.4,Sylhet
19810617,30.73,24.4,84.94,98.84,1.57,24.25,,0.95,Sylhet
19810618,32.84,23.34,80.47,98.88,1.52,24.08,,0.4,Sylhet
19810619,32.9,25.24,78.06,98.71,0.86,25.02,,17.9,Sylhet
19810620,33.46,25.36,82.03,98.56,1.24,25.3,,22.06,Sylhet
19810621,32.41,25.86,85.36,98.67,1.57,25.94,,9.88,Sylhet
19810622,32.52,24.7,83.21,98.86,1.14,25.05,,1.98,Sylhet
19810623,33.07,25.81,81.5,98.99,1.86,25.19,,0.64,Sylhet
19810624,33.16,25.06,83.29,99.08,1.4,25.29,,6.34,Sylhet
19810625,32.63,24.8,84.51,99.19,2.39,25.25,,3.33,Sylhet
19810626,30.01,24.82,87.38,99.1,2.48,24.82,,3.54,Sylhet
19810627,31.81,24.73,84.77,99.16,3.31,24.91,,5.25,Sylhet
19810628,29.2,24.68,91.86,99.32,2.52,25.29,,10.21,Sylhet
19810629,31.6,24.8,86.52,99.14,2.85,25.23,,10.74,Sylhet
19810630,32.48,24.92,86.55,98.8,3.12,25.68,,16.26,Sylhet
19810701,31.38,25.26,88.93,98.58,3.07,25.84,,36.16,Sylhet
19810702,30.53,25.35,89.39,98.69,3.76,25.71,,61.31,Sylhet
19810703,31.25,25.23,88.78,98.82,2.91,25.82,,67.74,Sylhet
19810704,31.52,25.05,86.37,98.8,1.86,25.52,,18.34,Sylhet
19810705,31.93,24.95,83.49,98.71,1.4,25.36,,3.13,Sylhet
19810706,33.72,25.67,84.43,98.74,1.61,26.06,,2.87,Sylhet
19810707,31.44,25.32,86.34,98.87,1.17,25.2,,3.03,Sylhet
19810708,33.84,25.25,84.05,98.93,1.72,25.76,,14.25,Sylhet
19810709,32.21,24.9,85.08,98.94,1.65,25.43,,5.6,Sylhet
19810710,32.2,24.8,86.28,98.82,1.69,25.57,,14.82,Sylhet
19810711,33.97,24.97,84.93,98.78,1.56,25.7,,3.79,Sylhet
19810712,30.64,25.3,88.22,98.9,1.77,25.32,,21.92,Sylhet
19810713,31.3,24.58,89.04,99.02,2.32,25.48,,10.73,Sylhet
19810714,31.35,24.49,91.22,98.96,2.57,25.99,,93.25,Sylhet
19810715,31.14,25.1,89.15,99.0,2.36,25.85,,45.12,Sylhet
19810716,29.51,24.9,90.9,99.04,1.67,25.45,,27.89,Sylhet
19810717,29.14,24.43,90.22,99.14,1.9,24.98,,20.99,Sylhet
19810718,28.8,24.33,88.22,99.12,1.84,24.13,,18.25,Sylhet
19810719,31.59,23.55,84.14,98.96,1.17,24.61,,11.43,Sylhet
19810720,31.8,25.32,85.04,98.93,1.25,25.48,,0.69,Sylhet
19810721,30.6,25.17,85.09,98.96,0.68,25.32,,9.46,Sylhet
19810722,32.71,25.71,83.83,98.93,1.59,26.02,,9.84,Sylhet
19810723,32.5,24.72,84.1,99.05,1.23,25.21,,3.88,Sylhet
19810724,28.42,24.92,90.28,99.15,2.06,24.9,,5.3,Sylhet
19810725,30.39,24.39,88.39,99.15,2.08,25.28,,3.46,Sylhet
19810726,31.06,25.04,90.22,99.22,3.01,25.96,,31.55,Sylhet
19810727,30.78,25.03,90.71,99.25,3.3,25.61,,20.4,Sylhet
19810728,31.2,24.29,88.1,99.23,3.07,25.37,,1.32,Sylhet
19810729,30.53,25.31,90.21,99.18,3.09,25.86,,1.86,Sylhet
19810730,29.51,24.95,92.17,98.99,3.49,25.57,,25.17,Sylhet
19810731,31.21,24.52,89.95,98.81,2.42,25.52,,10.48,Sylhet
19810801,29.89,24.95,90.41,98.83,1.58,25.28,,13.64,Sylhet
19810802,30.02,25.4,87.01,99.01,1.12,25.22,,8.66,Sylhet
19810803,29.2,25.43,87.7,99.18,0.84,24.85,,10.85,Sylhet
19810804,30.21,24.92,86.45,98.99,1.0,24.85,,5.34,Sylhet
19810805,32.11,25.48,85.02,98.75,1.18,25.61,,6.45,Sylhet
19810806,32.92,25.54,84.85,98.64,1.13,26.4,,7.47,Sylhet
19810807,31.47,25.38,87.35,98.79,1.44,25.99,,6.12,Sylhet
19810808,33.2,26.08,84.15,99.01,1.29,26.23,,13.61,Sylhet
19810809,30.88,24.98,89.59,99.12,1.68,25.64,,16.31,Sylhet
19810810,31.36,24.56,90.07,99.0,2.37,25.71,,11.29,Sylhet
19810811,30.08,25.29,92.56,98.82,1.85,26.36,,22.46,Sylhet
19810812,32.56,25.89,83.19,98.43,1.3,26.27,,5.37,Sylhet
19810813,33.12,26.54,82.38,98.49,2.36,26.02,,12.99,Sylhet
19810814,32.38,26.03,83.63,98.81,1.42,26.07,,15.43,Sylhet
19810815,32.07,25.55,86.7,99.05,1.47,25.89,,1.77,Sylhet
19810816,30.57,24.76,87.96,99.18,1.62,25.32,,9.14,Sylhet
19810817,31.12,24.44,89.0,99.05,2.32,25.5,,8.12,Sylhet
19810818,30.78,24.38,89.87,98.9,1.95,25.6,,9.13,Sylhet
19810819,32.33,25.11,89.66,98.75,2.09,26.4,,2.38,Sylhet
19810820,32.01,25.32,86.6,98.77,1.31,25.71,,32.3,Sylhet
19810821,31.83,25.4,87.96,98.67,1.51,25.96,,17.21,Sylhet
19810822,31.32,25.04,89.77,98.72,1.78,25.78,,38.38,Sylhet
19810823,29.8,24.68,91.39,98.98,2.89,25.43,,50.48,Sylhet
19810824,30.31,24.46,91.33,99.04,3.12,25.61,,36.33,Sylhet
19810825,30.87,24.81,90.09,99.07,2.69,25.68,,14.47,Sylhet
19810826,30.54,24.74,89.77,99.18,2.1,25.36,,3.78,Sylhet
19810827,30.23,24.44,89.83,99.1,1.65,25.02,,0.29,Sylhet
19810828,30.78,23.85,88.79,98.91,1.8,25.02,,13.16,Sylhet
19810829,30.53,24.87,89.23,98.92,2.1,25.38,,2.73,Sylhet
19810830,31.31,24.4,87.32,99.02,1.44,25.29,,0.47,Sylhet
19810831,29.1,24.55,89.71,99.1,1.25,25.17,,0.48,Sylhet
19810901,31.36,24.61,89.37,99.13,2.06,25.73,,0.15,Sylhet
19810902,29.82,24.9,91.52,99.24,2.47,25.64,,16.03,Sylhet
19810903,30.8,24.32,89.69,99.24,2.22,25.29,,9.88,Sylhet
19810904,30.99,24.52,89.32,99.19,1.9,25.2,,4.66,Sylhet
19810905,31.01,24.29,88.54,99.28,1.52,25.27,,3.27,Sylhet
19810906,30.51,24.88,89.62,99.35,1.29,25.65,,15.03,Sylhet
19810907,30.44,24.31,90.8,99.33,1.4,25.18,,21.38,Sylhet
19810908,30.07,23.45,89.39,99.49,1.58,24.63,,32.72,Sylhet
19810909,30.32,24.16,90.78,99.56,2.13,25.25,,30.88,Sylhet
19810910,29.21,24.08,91.59,99.63,2.09,25.05,,37.72,Sylhet
19810911,29.83,24.34,90.41,99.53,2.72,25.06,,10.6,Sylhet
19810912,28.43,24.84,91.95,99.57,2.47,25.08,,4.51,Sylhet
19810913,29.14,23.68,91.69,99.69,1.7,24.71,,33.14,Sylhet
19810914,29.49,23.8,87.77,99.76,1.01,24.2,,15.77,Sylhet
19810915,30.07,23.67,87.44,99.81,1.04,24.34,,3.96,Sylhet
19810916,30.33,23.55,83.45,99.83,0.96,23.8,,0.0,Sylhet
19810917,30.93,23.84,81.53,99.77,1.01,23.45,,1.98,Sylhet
19810918,31.67,22.95,80.27,99.64,1.31,23.85,,0.37,Sylhet
19810919,31.94,24.73,76.99,99.51,0.79,23.87,,0.16,Sylhet
19810920,32.55,24.08,77.69,99.53,1.22,23.92,,14.44,Sylhet
19810921,32.16,24.6,79.74,99.48,1.21,24.69,,12.35,Sylhet
19810922,31.3,25.0,83.3,99.36,1.04,25.09,,6.04,Sylhet
19810923,32.82,25.41,81.91,99.1,1.15,25.61,,0.21,Sylhet
19810924,32.77,25.48,81.77,99.08,2.8,24.93,,0.0,Sylhet
19810925,32.59,25.16,79.44,99.37,1.93,24.49,,0.09,Sylhet
19810926,31.28,24.48,82.72,99.7,0.84,24.41,,0.67,Sylhet
19810927,31.17,24.18,78.92,99.65,1.17,23.53,,1.47,Sylhet
19810928,29.13,24.44,89.36,99.48,1.44,24.66,,1.26,Sylhet
19810929,30.9,23.99,87.85,99.45,1.44,24.78,,3.44,Sylhet
19810930,30.09,23.8,90.87,99.37,1.95,25.09,,3.39,Sylhet
19811001,29.62,24.55,91.45,99.29,1.97,25.02,,7.25,Sylhet
19811002,29.79,23.21,89.37,99.35,1.78,24.16,,1.65,Sylhet
19811003,29.97,21.26,80.69,99.44,1.2,21.86,,0.16,Sylhet
19811004,30.01,21.02,78.22,99.41,1.17,21.25,,2.32,Sylhet
19811005,30.32,20.88,77.45,99.38,1.16,21.18,,0.0,Sylhet
19811006,29.9,22.24,79.92,99.34,1.35,21.96,,0.51,Sylhet
19811007,29.89,21.14,74.91,99.45,1.35,20.44,,0.53,Sylhet
19811008,29.69,20.98,73.35,99.63,1.16,19.89,,0.0,Sylhet
19811009,29.01,22.81,75.8,99.73,1.13,20.96,,0.0,Sylhet
19811010,29.88,22.1,74.63,99.59,1.12,20.75,,0.0,Sylhet
19811011,29.95,21.36,77.4,99.66,1.09,21.14,,0.08,Sylhet
19811012,30.59,21.82,77.32,99.86,1.1,21.66,,0.05,Sylhet
19811013,31.49,22.58,77.46,99.89,1.49,22.71,,0.0,Sylhet
19811014,28.04,24.03,84.49,99.82,0.98,23.09,,4.53,Sylhet
19811015,29.12,23.61,84.04,99.8,0.97,23.24,,1.3,Sylhet
19811016,29.45,23.14,82.87,99.67,0.93,22.99,,0.01,Sylhet
19811017,30.83,22.56,82.61,99.53,1.15,23.09,,0.0,Sylhet
19811018,30.41,22.29,78.81,99.52,1.2,21.71,,0.0,Sylhet
19811019,29.38,21.13,79.02,99.65,1.21,21.07,,0.0,Sylhet
19811020,28.59,21.38,78.42,99.77,1.22,20.35,,0.0,Sylhet
19811021,28.42,20.1,72.76,99.74,1.14,18.64,,0.0,Sylhet
19811022,29.18,18.83,71.18,99.85,1.09,18.52,,0.0,Sylhet
19811023,30.52,19.64,76.17,99.96,1.31,20.17,,0.0,Sylhet
19811024,29.54,19.85,75.99,100.14,1.04,20.12,,0.0,Sylhet
19811025,29.72,21.53,75.31,100.23,1.06,20.46,,0.0,Sylhet
19811026,29.06,20.3,75.67,100.12,1.18,20.01,,0.0,Sylhet
19811027,28.79,20.33,74.41,100.04,1.17,19.52,,0.01,Sylhet
19811028,29.04,19.1,72.64,100.14,1.1,18.35,,0.0,Sylhet
19811029,27.84,18.37,75.67,100.04,1.22,18.08,,0.0,Sylhet
19811030,28.31,17.69,70.31,99.84,1.24,16.82,,0.0,Sylhet
19811031,28.01,17.3,71.46,99.83,1.15,16.91,,0.0,Sylhet
19811101,29.0,18.32,72.97,99.85,1.24,18.09,,0.0,Sylhet
19811102,27.75,18.75,73.61,99.77,1.13,18.46,,0.0,Sylhet
19811103,27.7,19.67,71.01,99.74,1.04,18.02,,0.18,Sylhet
19811104,27.9,18.93,76.66,99.69,1.06,19.1,,0.23,Sylhet
19811105,28.98,20.8,81.08,99.66,1.07,20.77,,0.71,Sylhet
19811106,28.59,19.4,76.2,99.92,1.03,18.97,,0.13,Sylhet
19811107,27.6,17.0,72.01,99.97,1.27,16.51,,0.04,Sylhet
19811108,28.15,17.51,70.19,99.86,1.19,16.73,,0.0,Sylhet
19811109,27.4,18.28,76.85,99.88,2.28,17.82,,0.0,Sylhet
19811110,26.16,16.81,77.08,99.99,2.14,16.79,,0.0,Sylhet
19811111,26.67,17.71,77.32,100.03,1.32,17.43,,0.07,Sylhet
19811112,27.26,17.3,70.18,100.07,1.22,15.93,,0.01,Sylhet
19811113,27.15,16.68,72.97,100.12,1.27,16.77,,0.0,Sylhet
19811114,26.83,17.46,71.15,100.11,1.05,16.68,,0.0,Sylhet
19811115,27.06,16.44,74.55,100.1,1.34,16.51,,0.0,Sylhet
19811116,28.37,16.7,70.52,100.04,1.94,15.83,,0.0,Sylhet
19811117,28.2,17.03,68.35,100.0,2.11,15.48,,0.0,Sylhet
19811118,28.24,16.59,62.16,99.94,1.45,14.03,,0.0,Sylhet
19811119,27.61,16.57,70.46,99.86,1.34,16.2,,0.0,Sylhet
19811120,28.34,18.15,77.83,99.78,2.32,18.39,,1.0,Sylhet
19811121,28.09,18.72,74.1,99.76,1.71,18.13,,0.02,Sylhet
19811122,27.35,18.72,71.08,99.78,1.11,17.67,,0.23,Sylhet
19811123,27.56,17.55,72.5,99.83,1.12,16.48,,0.01,Sylhet
19811124,26.65,16.03,71.45,99.9,1.28,15.56,,0.0,Sylhet
19811125,25.59,14.91,72.89,99.84,1.14,14.81,,0.0,Sylhet
19811126,26.18,14.71,68.95,100.0,1.13,13.82,,0.0,Sylhet
19811127,27.01,14.65,70.91,100.15,1.37,14.51,,0.0,Sylhet
19811128,25.1,14.28,70.33,100.19,1.32,13.5,,0.0,Sylhet
19811129,25.85,13.57,65.16,100.25,1.19,12.12,,0.0,Sylhet
19811130,25.83,13.93,67.67,100.33,1.52,12.62,,0.0,Sylhet
19811201,25.24,13.95,70.57,100.46,1.32,13.13,,0.0,Sylhet
19811202,26.85,15.68,73.75,100.46,1.88,15.7,,0.0,Sylhet
19811203,26.5,16.26,75.92,100.43,1.29,16.09,,0.0,Sylhet
19811204,25.41,15.13,73.73,100.33,1.24,14.62,,0.0,Sylhet
19811205,25.64,14.47,71.81,100.34,1.28,14.3,,0.0,Sylhet
19811206,26.65,15.62,71.92,100.36,1.5,14.94,,0.0,Sylhet
19811207,25.83,16.33,68.96,100.24,1.61,14.92,,0.0,Sylhet
19811208,25.17,15.36,72.98,100.22,1.01,14.93,,0.01,Sylhet
19811209,28.23,16.42,70.46,100.28,1.17,16.26,,0.72,Sylhet
19811210,24.95,18.6,83.36,100.38,2.43,17.9,,10.58,Sylhet
19811211,21.33,17.37,87.98,100.11,3.86,16.96,,84.96,Sylhet
19811212,24.58,16.71,75.38,100.4,1.14,15.4,,13.57,Sylhet
19811213,23.57,14.44,81.23,100.54,1.19,15.04,,1.42,Sylhet
19811214,23.37,14.27,78.62,100.45,1.2,14.23,,0.0,Sylhet
19811215,23.43,12.48,77.84,100.41,1.13,13.69,,0.0,Sylhet
19811216,22.49,12.18,74.5,100.5,1.2,12.51,,0.02,Sylhet
19811217,21.08,10.9,71.79,100.55,1.22,10.69,,0.0,Sylhet
19811218,20.88,11.89,74.38,100.59,1.23,11.12,,0.01,Sylhet
19811219,22.16,10.76,74.54,100.71,1.23,10.87,,0.0,Sylhet
19811220,22.95,11.19,74.44,100.66,1.41,11.45,,0.0,Sylhet
