Date,Tmax_C,Tmin_C,Rainfall_mm,Division
19810413,37.07,23.37,3.2,Khulna
19810414,38.47,24.77,0.02,Khulna
19810415,36.57,24.85,4.88,Khulna
19810416,34.63,24.62,15.77,Khulna
19810417,34.28,24.11,13.58,Khulna
19810418,35.91,24.7,5.53,Khulna
19810419,32.27,24.9,54.01,Khulna
19810420,33.4,23.44,7.89,Khulna
19810421,33.85,20.98,0.73,Khulna
19810422,35.04,22.49,1.46,Khulna
19810423,33.62,23.96,0.11,Khulna
19810424,32.45,23.72,0.12,Khulna
19810425,36.17,23.12,0.14,Khulna
19810426,37.61,22.25,0.1,Khulna
19810427,37.81,22.52,0.02,Khulna
19810428,38.11,22.48,0.0,Khulna
19810429,37.73,23.75,1.75,Khulna
19810430,37.82,24.46,1.72,Khulna
19810501,39.4,25.17,0.49,Khulna
19810502,38.11,24.71,3.75,Khulna
19810503,35.7,23.66,12.36,Khulna
19810504,34.31,23.99,4.72,Khulna
19810505,35.78,23.41,2.55,Khulna
19810506,32.94,23.28,13.21,Khulna
19810507,29.8,22.72,11.68,Khulna
19810508,29.58,22.92,3.43,Khulna
19810509,31.87,24.6,5.56,Khulna
19810510,33.06,24.89,11.85,Khulna
19810511,34.28,25.36,2.42,Khulna
19810512,35.36,24.47,5.23,Khulna
19810513,36.99,24.05,2.33,Khulna
19810514,37.73,25.04,0.5,Khulna
19810515,38.24,25.73,0.6,Khulna
19810516,37.37,26.17,2.57,Khulna
19810517,36.64,26.33,13.81,Khulna
19810518,33.43,25.5,32.02,Khulna
19810519,35.57,25.06,0.22,Khulna
19810520,36.44,25.85,0.81,Khulna
19810521,35.77,25.55,2.5,Khulna
19810522,33.99,25.36,1.76,Khulna
19810523,35.67,25.16,0.85,Khulna
19810524,34.64,25.49,0.28,Khulna
19810525,36.16,25.95,7.44,Khulna
19810526,33.69,25.64,30.11,Khulna
19810527,33.07,25.29,14.48,Khulna
19810528,32.55,26.03,32.57,Khulna
19810529,32.62,25.54,11.01,Khulna
19810530,31.75,25.72,61.13,Khulna
19810531,31.37,26.03,10.78,Khulna
19810601,30.81,25.98,7.45,Khulna
19810602,31.68,25.3,1.71,Khulna
19810603,34.02,25.62,2.03,Khulna
19810604,33.94,26.37,2.76,Khulna
19810605,33.7,26.35,8.08,Khulna
19810606,34.46,26.23,2.35,Khulna
19810607,33.34,25.51,2.77,Khulna
19810608,32.24,25.18,0.58,Khulna
19810609,33.0,23.94,0.08,Khulna
19810610,32.06,25.5,1.47,Khulna
19810611,34.65,25.22,0.39,Khulna
19810612,35.22,25.31,0.5,Khulna
19810613,35.1,25.98,3.57,Khulna
19810614,33.74,26.36,4.18,Khulna
19810615,32.68,26.42,5.0,Khulna
19810616,32.12,25.64,0.46,Khulna
19810617,33.32,25.14,5.55,Khulna
19810618,32.45,24.88,6.83,Khulna
19810619,33.86,24.95,7.96,Khulna
19810620,31.0,25.89,12.11,Khulna
19810621,31.73,25.92,20.16,Khulna
19810622,31.16,26.4,18.91,Khulna
19810623,32.11,26.27,5.71,Khulna
19810624,32.58,25.98,9.44,Khulna
19810625,32.13,25.63,9.41,Khulna
19810626,32.21,25.31,11.71,Khulna
19810627,32.59,25.26,2.28,Khulna
19810628,31.22,26.08,0.63,Khulna
19810629,29.78,25.93,2.56,Khulna
19810630,32.67,25.89,3.26,Khulna
19810701,30.05,26.16,23.09,Khulna
19810702,31.88,25.71,20.73,Khulna
19810703,31.47,26.15,16.79,Khulna
19810704,32.3,26.19,12.79,Khulna
19810705,32.7,25.92,6.08,Khulna
19810706,31.93,24.96,7.58,Khulna
19810707,31.8,24.89,13.53,Khulna
19810708,32.22,25.42,12.26,Khulna
19810709,31.79,25.51,24.17,Khulna
19810710,32.52,25.5,9.11,Khulna
19810711,32.29,25.7,5.01,Khulna
19810712,32.87,25.56,2.26,Khulna
19810713,32.69,26.15,4.53,Khulna
19810714,31.6,26.39,5.6,Khulna
19810715,32.47,26.13,4.44,Khulna
19810716,30.09,26.34,8.5,Khulna
19810717,29.67,25.56,24.76,Khulna
19810718,28.97,25.74,23.05,Khulna
19810719,29.24,25.43,15.75,Khulna
19810720,32.53,24.65,5.13,Khulna
19810721,31.73,26.0,2.18,Khulna
19810722,31.38,25.32,17.63,Khulna
19810723,31.75,25.01,12.49,Khulna
19810724,31.13,25.33,1.04,Khulna
19810725,31.7,25.37,4.28,Khulna
19810726,30.65,26.02,13.73,Khulna
19810727,30.35,26.07,25.85,Khulna
19810728,32.36,25.63,3.16,Khulna
19810729,31.81,25.8,5.65,Khulna
19810730,30.33,25.56,17.41,Khulna
19810731,30.38,25.59,13.12,Khulna
19810801,31.76,25.44,4.78,Khulna
19810802,30.0,24.93,4.94,Khulna
19810803,31.42,25.57,6.15,Khulna
19810804,30.93,25.56,9.3,Khulna
19810805,31.89,25.75,7.82,Khulna
19810806,32.25,25.94,1.49,Khulna
19810807,31.56,25.69,2.71,Khulna
19810808,31.62,26.06,5.23,Khulna
19810809,30.44,25.73,11.33,Khulna
19810810,32.55,25.35,11.38,Khulna
19810811,32.5,26.04,1.77,Khulna
19810812,30.28,26.4,1.78,Khulna
19810813,31.93,25.64,19.06,Khulna
19810814,32.12,26.01,18.13,Khulna
19810815,31.37,25.49,5.38,Khulna
19810816,31.72,25.16,5.99,Khulna
19810817,32.01,25.55,9.17,Khulna
19810818,32.24,25.87,4.29,Khulna
19810819,32.8,26.04,11.94,Khulna
19810820,31.02,26.65,22.6,Khulna
19810821,30.4,25.76,11.51,Khulna
19810822,31.06,25.46,5.99,Khulna
19810823,29.89,26.11,9.99,Khulna
19810824,29.98,25.66,5.23,Khulna
19810825,31.51,25.5,3.91,Khulna
19810826,31.76,25.0,7.52,Khulna
19810827,29.87,25.33,3.21,Khulna
19810828,31.58,25.37,12.46,Khulna
19810829,31.12,25.4,2.39,Khulna
19810830,32.33,24.58,0.29,Khulna
19810831,31.46,25.06,1.64,Khulna
19810901,32.08,26.05,13.24,Khulna
19810902,30.23,25.93,25.01,Khulna
19810903,31.56,25.5,22.62,Khulna
19810904,31.04,25.47,24.07,Khulna
19810905,31.94,25.4,0.98,Khulna
19810906,28.78,25.68,6.73,Khulna
19810907,29.16,25.07,8.8,Khulna
19810908,29.13,25.01,1.23,Khulna
19810909,29.33,25.79,12.62,Khulna
19810910,29.87,24.98,13.97,Khulna
19810911,30.95,25.06,4.0,Khulna
19810912,29.84,25.07,1.37,Khulna
19810913,28.98,24.97,4.04,Khulna
19810914,29.13,24.68,2.21,Khulna
19810915,31.32,23.84,1.59,Khulna
19810916,31.94,23.94,0.49,Khulna
19810917,32.58,23.92,0.07,Khulna
19810918,32.37,24.48,0.66,Khulna
19810919,30.51,24.99,1.25,Khulna
19810920,30.62,24.87,1.53,Khulna
19810921,32.52,24.5,0.27,Khulna
19810922,32.25,25.2,0.08,Khulna
19810923,32.96,25.07,0.05,Khulna
19810924,32.85,25.57,0.01,Khulna
19810925,29.32,25.44,9.32,Khulna
19810926,29.19,25.13,15.9,Khulna
19810927,30.24,25.76,6.66,Khulna
19810928,31.05,25.13,8.33,Khulna
19810929,30.45,25.04,26.09,Khulna
19810930,29.98,25.14,27.97,Khulna
19811001,30.58,24.41,6.75,Khulna
19811002,31.91,23.9,0.37,Khulna
19811003,32.02,24.8,0.01,Khulna
19811004,31.99,23.89,0.0,Khulna
19811005,31.17,21.96,0.0,Khulna
19811006,30.63,20.28,0.0,Khulna
19811007,30.69,17.48,0.0,Khulna
19811008,30.86,17.68,0.0,Khulna
19811009,30.98,19.11,0.0,Khulna
19811010,30.98,21.21,0.0,Khulna
19811011,31.26,19.42,0.0,Khulna
19811012,32.02,20.5,0.11,Khulna
19811013,31.57,22.3,0.02,Khulna
19811014,31.11,23.07,0.35,Khulna
19811015,31.22,23.66,0.14,Khulna
19811016,30.93,23.31,0.44,Khulna
19811017,30.49,21.17,0.0,Khulna
19811018,30.46,19.18,0.0,Khulna
19811019,30.26,21.72,0.0,Khulna
19811020,30.36,21.1,0.0,Khulna
19811021,29.99,19.62,0.0,Khulna
19811022,30.52,20.39,0.0,Khulna
19811023,30.96,20.92,0.0,Khulna
19811024,31.18,19.97,0.0,Khulna
19811025,31.27,20.51,0.0,Khulna
19811026,31.59,21.44,0.0,Khulna
19811027,30.97,21.37,0.01,Khulna
19811028,31.14,20.65,0.0,Khulna
19811029,29.58,19.74,0.0,Khulna
19811030,30.36,19.23,0.01,Khulna
19811031,30.67,19.21,0.0,Khulna
19811101,30.61,18.54,0.0,Khulna
19811102,30.82,16.97,0.0,Khulna
19811103,32.52,21.38,0.0,Khulna
19811104,32.73,22.36,0.76,Khulna
19811105,30.65,23.09,1.36,Khulna
19811106,30.71,20.09,0.42,Khulna
19811107,30.46,18.71,0.24,Khulna
19811108,30.4,16.29,0.0,Khulna
19811109,30.97,16.36,0.0,Khulna
19811110,30.1,17.99,0.0,Khulna
19811111,30.46,17.52,0.0,Khulna
19811112,31.04,17.0,0.0,Khulna
19811113,30.5,17.0,0.0,Khulna
19811114,31.18,17.73,0.0,Khulna
19811115,29.46,15.54,0.0,Khulna
19811116,30.25,14.65,0.0,Khulna
19811117,31.48,15.68,0.0,Khulna
19811118,31.74,18.32,0.0,Khulna
19811119,30.81,16.4,0.08,Khulna
19811120,31.39,16.0,0.23,Khulna
19811121,30.99,16.33,1.27,Khulna
19811122,30.3,13.79,0.0,Khulna
19811123,30.41,12.93,0.0,Khulna
19811124,29.68,11.99,0.0,Khulna
19811125,29.1,11.55,0.0,Khulna
19811126,29.64,11.81,0.0,Khulna
19811127,30.5,13.23,0.0,Khulna
19811128,30.06,14.05,0.0,Khulna
19811129,30.62,13.97,0.15,Khulna
19811130,29.97,14.88,0.0,Khulna
19811201,28.91,13.02,0.0,Khulna
19811202,29.69,14.3,0.0,Khulna
19811203,30.49,14.58,0.0,Khulna
19811204,30.0,13.84,0.0,Khulna
19811205,29.58,13.62,0.0,Khulna
19811206,30.16,14.04,0.0,Khulna
19811207,27.19,16.82,0.02,Khulna
19811208,29.03,18.11,0.15,Khulna
19811209,30.15,17.28,1.1,Khulna
19811210,26.17,20.15,47.04,Khulna
19811211,26.3,19.12,39.52,Khulna
19811212,26.89,15.71,0.0,Khulna
19811213,26.27,14.6,0.05,Khulna
19811214,25.15,11.91,0.0,Khulna
19811215,25.75,11.01,0.0,Khulna
19811216,24.77,9.24,0.0,Khulna
19811217,23.74,8.13,0.0,Khulna
19811218,24.27,10.98,0.0,Khulna
19811219,25.63,9.01,0.0,Khulna
19811220,25.44,9.31,0.0,Khulna
19811221,25.31,10.42,0.0,Khulna
19811222,25.44,11.68,0.0,Khulna
19811223,25.28,11.48,0.0,Khulna
19811224,22.0,11.82,0.0,Khulna
19811225,24.87,9.81,0.0,Khulna
19811226,24.77,9.73,0.0,Khulna
19811227,25.35,9.03,0.0,Khulna
19811228,26.04,9.32,0.0,Khulna
19811229,26.18,9.21,0.0,Khulna
19811230,26.49,11.3,0.0,Khulna
19811231,26.01,11.77,0.0,Khulna
19820101,24.41,8.58,0.0,Khulna
19820102,24.95,8.4,0.0,Khulna
19820103,25.52,10.14,0.0,Khulna
19820104,26.35,11.58,0.0,Khulna
19820105,27.17,12.83,0.0,Khulna
19820106,28.33,13.3,0.37,Khulna
19820107,25.12,15.45,0.0,Khulna
19820108,28.59,12.48,0.0,Khulna
19820109,28.56,13.97,0.0,Khulna
19820110,28.59,14.98,0.0,Khulna
19820111,28.42,15.24,4.5,Khulna
19820112,28.61,14.77,0.0,Khulna
19820113,27.76,12.94,0.0,Khulna
19820114,27.55,11.52,0.0,Khulna
19820115,27.9,12.73,0.0,Khulna
19820116,28.28,13.69,0.0,Khulna
19820117,26.96,11.21,0.0,Khulna
19820118,27.24,9.87,0.0,Khulna
19820119,27.66,11.74,0.0,Khulna
19820120,28.06,11.36,0.0,Khulna
19820121,27.91,10.92,0.0,Khulna
19820122,28.56,11.69,0.0,Khulna
19820123,30.36,15.77,0.0,Khulna
19820124,30.76,16.06,0.46,Khulna
19820125,31.14,14.42,0.24,Khulna
19820126,31.96,13.81,0.0,Khulna
19820127,31.35,15.42,0.0,Khulna
19820128,29.99,13.13,0.0,Khulna
19820129,30.42,12.96,0.0,Khulna
19820130,29.54,13.53,0.0,Khulna
19820131,30.11,14.33,0.03,Khulna
19820201,24.31,13.69,0.14,Khulna
19820202,27.9,15.86,0.19,Khulna
19820203,28.43,12.66,0.0,Khulna
19820204,27.91,14.77,0.95,Khulna
19820205,26.89,16.14,5.63,Khulna
19820206,27.77,12.17,0.0,Khulna
19820207,28.06,11.02,0.0,Khulna
19820208,28.47,13.38,0.0,Khulna
19820209,28.79,12.15,0.87,Khulna
19820210,28.69,12.28,0.0,Khulna
19820211,28.38,10.8,0.0,Khulna
19820212,31.48,13.97,0.0,Khulna
19820213,30.85,17.62,3.73,Khulna
19820214,31.36,19.0,0.07,Khulna
19820215,30.66,16.3,0.13,Khulna
19820216,31.28,16.11,0.0,Khulna
19820217,27.73,18.57,2.87,Khulna
19820218,31.24,19.63,6.46,Khulna
19820219,33.45,18.3,0.59,Khulna
19820220,32.01,18.76,0.01,Khulna
19820221,33.1,15.83,0.0,Khulna
19820222,32.99,16.99,0.0,Khulna
19820223,32.99,16.45,0.0,Khulna
19820224,31.71,15.89,0.03,Khulna
19820225,32.0,14.51,0.0,Khulna
19820226,31.69,14.52,0.0,Khulna
19820227,34.03,15.38,0.0,Khulna
19820228,34.44,15.3,0.0,Khulna
19820301,34.92,16.99,0.22,Khulna
19820302,31.74,19.08,3.42,Khulna
19820303,22.47,17.66,3.42,Khulna
19820304,31.15,15.18,0.0,Khulna
19820305,31.77,14.03,0.01,Khulna
19820306,29.72,16.37,10.85,Khulna
19820307,28.63,19.77,8.87,Khulna
19820308,32.24,15.32,0.0,Khulna
19820309,32.01,15.19,0.0,Khulna
19820310,33.89,18.13,1.26,Khulna
19820311,32.61,19.34,0.37,Khulna
19820312,33.93,19.81,11.97,Khulna
19820313,34.39,19.32,0.0,Khulna
19820314,33.0,15.62,0.11,Khulna
19820315,34.2,15.37,0.0,Khulna
19820316,35.54,15.84,0.0,Khulna
19820317,36.69,19.56,0.01,Khulna
19820318,35.23,20.49,6.1,Khulna
19820319,34.9,21.69,5.38,Khulna
19820320,36.76,21.34,0.2,Khulna
19820321,36.82,19.11,0.0,Khulna
19820322,37.21,20.59,0.0,Khulna
19820323,38.17,19.93,0.0,Khulna
19820324,39.25,21.22,0.0,Khulna
19820325,37.46,21.77,2.62,Khulna
19820326,32.01,21.05,1.98,Khulna
19820327,34.51,19.09,0.23,Khulna
19820328,36.43,19.83,0.0,Khulna
19820329,37.27,20.87,0.0,Khulna
19820330,39.04,20.39,0.01,Khulna
19820331,39.11,23.68,0.0,Khulna
19820401,41.2,24.72,0.21,Khulna
19820402,41.64,25.55,0.42,Khulna
19820403,40.73,25.56,10.32,Khulna
19820404,39.11,25.03,3.6,Khulna
19820405,40.06,24.56,0.21,Khulna
19820406,35.4,24.82,0.06,Khulna
19820407,38.06,24.15,5.79,Khulna
19820408,37.91,24.24,9.49,Khulna
19820409,38.99,23.82,0.01,Khulna
19820410,38.81,23.74,0.0,Khulna
19820411,37.87,23.84,0.42,Khulna
19820412,39.32,23.33,0.59,Khulna
19820413,39.13,23.37,0.53,Khulna
19820414,39.85,24.03,0.45,Khulna
19820415,40.04,23.75,1.04,Khulna
19820416,40.2,24.16,1.2,Khulna
19820417,36.73,23.95,3.14,Khulna
19820418,34.36,24.12,0.61,Khulna
19820419,34.53,22.21,15.55,Khulna
19820420,31.66,23.22,35.77,Khulna
19820421,34.78,23.11,9.44,Khulna
19820422,37.08,23.61,0.19,Khulna
19820423,38.37,23.68,0.51,Khulna
19820424,39.63,25.0,0.99,Khulna
19820425,38.78,24.24,0.9,Khulna
19820426,38.86,24.82,1.13,Khulna
19820427,38.8,24.77,4.1,Khulna
19820428,37.92,24.72,7.47,Khulna
19820429,38.79,24.87,2.67,Khulna
19820430,40.21,25.29,0.09,Khulna
19820501,40.13,24.55,0.01,Khulna
19820502,39.44,24.96,0.96,Khulna
19820503,39.01,25.15,0.97,Khulna
19820504,40.35,23.38,0.1,Khulna
19820505,39.82,23.9,17.37,Khulna
19820506,41.15,23.52,0.55,Khulna
19820507,41.37,24.81,0.0,Khulna
19820508,39.74,24.49,0.42,Khulna
19820509,37.84,26.06,0.03,Khulna
19820510,38.05,25.64,1.62,Khulna
19820511,36.96,25.59,2.65,Khulna
19820512,37.21,26.27,4.9,Khulna
19820513,33.82,25.94,4.2,Khulna
19820514,34.18,26.02,1.13,Khulna
19820515,34.72,25.33,2.27,Khulna
19820516,36.14,25.01,1.2,Khulna
19820517,33.52,24.51,62.07,Khulna
19820518,36.41,22.97,6.9,Khulna
19820519,37.64,24.26,0.01,Khulna
19820520,38.77,24.77,0.0,Khulna
19820521,39.87,24.91,0.0,Khulna
19820522,39.4,25.81,0.0,Khulna
19820523,35.63,27.57,1.87,Khulna
19820524,36.95,26.33,2.01,Khulna
19820525,39.63,25.75,0.16,Khulna
19820526,39.53,26.71,0.28,Khulna
19820527,39.2,27.0,0.05,Khulna
19820528,38.93,26.78,0.73,Khulna
19820529,35.12,27.31,7.87,Khulna
19820530,36.42,26.24,6.99,Khulna
19820531,33.86,26.69,4.32,Khulna
19820601,38.59,26.08,2.02,Khulna
19820602,37.21,26.74,0.03,Khulna
19820603,35.36,26.68,5.25,Khulna
19820604,33.88,26.23,24.63,Khulna
19820605,34.65,25.5,17.95,Khulna
19820606,37.57,25.09,0.3,Khulna
19820607,37.29,25.55,0.0,Khulna
19820608,36.89,26.01,0.07,Khulna
19820609,33.87,27.09,0.9,Khulna
19820610,31.74,26.53,2.98,Khulna
19820611,35.52,26.1,7.55,Khulna
19820612,31.47,26.14,10.94,Khulna
19820613,31.02,25.92,12.88,Khulna
19820614,32.03,25.62,11.52,Khulna
19820615,32.92,25.1,3.82,Khulna
19820616,33.46,24.85,0.83,Khulna
19820617,31.77,26.04,1.1,Khulna
19820618,30.43,25.62,91.72,Khulna
19820619,31.53,26.31,58.73,Khulna
19820620,30.61,26.53,35.83,Khulna
19820621,30.81,25.97,14.48,Khulna
19820622,31.71,25.52,6.23,Khulna
19820623,31.87,25.67,3.72,Khulna
19820624,30.81,25.99,1.45,Khulna
19820625,30.15,26.45,19.74,Khulna
19820626,31.8,26.61,24.42,Khulna
19820627,30.75,26.54,5.29,Khulna
19820628,30.63,26.02,2.93,Khulna
19820629,31.21,25.48,5.24,Khulna
19820630,32.76,24.67,2.81,Khulna
19820701,32.58,24.97,1.44,Khulna
19820702,31.12,26.54,9.1,Khulna
19820703,34.32,26.19,6.39,Khulna
19820704,31.71,27.1,0.94,Khulna
19820705,32.98,26.69,0.0,Khulna
19820706,33.32,26.39,0.01,Khulna
19820707,33.39,26.18,0.42,Khulna
19820708,33.69,25.95,0.7,Khulna
19820709,33.31,26.14,0.51,Khulna
19820710,30.21,25.78,0.07,Khulna
19820711,30.31,25.7,0.36,Khulna
19820712,29.95,25.41,8.05,Khulna
19820713,31.13,25.59,7.64,Khulna
19820714,32.82,25.97,9.13,Khulna
19820715,32.56,25.98,3.85,Khulna
19820716,33.58,25.35,0.81,Khulna
19820717,33.09,25.79,0.09,Khulna
19820718,33.66,25.87,0.0,Khulna
19820719,33.06,25.58,0.09,Khulna
19820720,33.01,26.03,1.77,Khulna
19820721,32.62,25.47,9.79,Khulna
19820722,30.35,25.66,8.63,Khulna
19820723,32.52,25.6,6.73,Khulna
19820724,31.97,25.51,23.33,Khulna
19820725,32.74,25.77,8.61,Khulna
19820726,32.39,26.61,3.85,Khulna
19820727,31.0,26.11,2.56,Khulna
19820728,32.19,25.42,8.58,Khulna
19820729,31.88,25.57,18.22,Khulna
19820730,31.76,25.96,22.12,Khulna
19820731,31.3,26.29,2.42,Khulna
19820801,31.01,25.61,12.17,Khulna
19820802,28.94,25.59,50.04,Khulna
19820803,30.74,25.96,34.0,Khulna
19820804,31.4,25.83,14.0,Khulna
19820805,31.96,25.2,1.26,Khulna
19820806,29.98,25.93,2.37,Khulna
19820807,30.81,25.65,10.75,Khulna
19820808,29.27,25.12,12.23,Khulna
19820809,30.0,25.4,13.74,Khulna
19820810,32.15,24.94,11.18,Khulna
19820811,32.03,25.52,5.53,Khulna
19820812,29.36,25.34,7.73,Khulna
19820813,30.93,26.07,10.64,Khulna
19820814,30.41,25.87,12.79,Khulna
19820815,30.91,25.74,6.65,Khulna
19820816,32.3,25.36,6.29,Khulna
19820817,31.06,25.51,2.23,Khulna
19820818,31.98,25.29,1.69,Khulna
19820819,30.22,25.63,2.05,Khulna
19820820,30.73,25.64,2.57,Khulna
19820821,31.35,25.53,5.13,Khulna
19820822,31.53,25.14,3.11,Khulna
19820823,28.54,25.69,8.82,Khulna
19820824,31.53,25.46,11.81,Khulna
19820825,32.09,25.55,4.79,Khulna
19820826,31.54,25.41,1.83,Khulna
19820827,31.36,24.74,1.35,Khulna
19820828,30.0,25.55,5.16,Khulna
19820829,30.7,25.53,13.07,Khulna
19820830,30.68,25.28,4.31,Khulna
19820831,31.4,25.21,12.17,Khulna
19820901,31.94,24.61,5.82,Khulna
19820902,32.53,24.77,0.23,Khulna
19820903,32.25,25.04,0.02,Khulna
19820904,31.89,25.57,0.89,Khulna
19820905,31.81,25.67,17.08,Khulna
19820906,30.99,25.28,7.25,Khulna
19820907,32.22,25.31,0.43,Khulna
19820908,31.81,25.59,2.33,Khulna
19820909,29.09,25.18,3.16,Khulna
19820910,31.21,24.62,3.38,Khulna
19820911,31.28,25.63,5.31,Khulna
19820912,31.68,25.08,4.52,Khulna
19820913,31.76,25.29,6.06,Khulna
19820914,31.29,25.14,8.16,Khulna
19820915,31.3,25.65,5.39,Khulna
19820916,31.03,25.9,4.93,Khulna
19820917,32.77,24.94,0.39,Khulna
19820918,32.52,24.3,0.01,Khulna
19820919,31.75,24.01,0.0,Khulna
19820920,31.92,23.36,0.0,Khulna
19820921,32.17,23.4,0.0,Khulna
19820922,32.64,23.84,0.0,Khulna
19820923,32.33,23.81,0.0,Khulna
19820924,32.29,24.15,0.0,Khulna
19820925,32.33,23.14,0.03,Khulna
19820926,32.05,24.04,0.01,Khulna
19820927,31.54,24.29,0.05,Khulna
19820928,30.17,24.12,13.54,Khulna
19820929,30.91,22.66,24.54,Khulna
19820930,31.8,21.36,0.92,Khulna
19821001,32.07,22.63,0.0,Khulna
19821002,30.74,24.12,0.29,Khulna
19821003,31.17,23.43,1.21,Khulna
19821004,31.18,23.37,0.0,Khulna
19821005,31.01,22.97,0.01,Khulna
19821006,31.28,23.05,0.06,Khulna
19821007,31.69,21.87,0.01,Khulna
19821008,31.26,21.55,0.0,Khulna
19821009,31.66,22.2,0.0,Khulna
19821010,31.43,22.98,0.29,Khulna
19821011,31.78,22.59,5.37,Khulna
19821012,32.2,21.59,1.86,Khulna
19821013,32.79,20.85,0.0,Khulna
19821014,33.02,21.48,0.0,Khulna
19821015,30.89,22.29,0.0,Khulna
19821016,33.5,22.17,0.0,Khulna
19821017,32.78,24.2,0.0,Khulna
19821018,34.23,22.35,0.0,Khulna
19821019,34.88,20.4,0.0,Khulna
19821020,34.38,22.41,0.0,Khulna
19821021,31.66,23.43,0.0,Khulna
19821022,33.57,22.62,0.07,Khulna
19821023,32.0,23.55,4.51,Khulna
19821024,30.78,22.56,2.01,Khulna
19821025,32.41,19.66,0.1,Khulna
